5	Unavailable 
13	My dad never came, he stayed in New York, can't say I blame him, but that that might be a factor as to how I am and why I am the way I am today so anyway move to Delaware with my mom and her new job. That was probably where things got the toughest for me at six years old. I spent a lot of time alone, a lot of time alone and I then started to kind of get into more creative things like drawing and reading, and I became very independent because I had to be. I learned to cook to clean, to do my hair to dress myself to do everything if you've ever watched the movie Matilda. Besides the leak, the obvious superpowers and the siblings - and you know the III was Matilda, so I did everything alone and you start to gain a sense of Independence and at the same time, you start to become very untrustworthy. You start to, you know, be become very comfortable in your aloneness, so it was very hard. I would say, to make friends and have meaningful connections with people, because I didn't know that you know um, I didn't have any siblings and I didn't really. It wasn't very. Very close to my family, and so when it you know when I started school, I was that awkward child that didn't know how to have friends that are creative kid that was always drawing. I was very quiet, extremely shy. It was terrified to talk to anyone to the lunch lady. I couldn't order my lunch. I couldn't do a lot of normal things, because I was scared um. I was really scared. I was always scared that my mom would leave me. I was very scared. If you alone, I thought I was chopped it um. She didn't look like anyone in my family. It was just it's not a good space for a child growing up and you know kind of developing their ideas of the world and how they see it and how I thought it was just a scary place and don't trust anyone and don't you know. So don't that's literally my don't don't do this? Don'T do that you'll fail you'll! You know that's not what you're much to do and and Brown girls are about to succeeded, we're not smart and all of that type of stuff that you learn at a young age and by the time I got to high school, I started to realize that. Okay, maybe there's something in this and in this aloneness and you know I started to get friends and you know, make real connections with people after I started to realize that they're, not as scary as I thought they were, and people aren't trying to hurt me and It'S okay too, to trust other people and so yeah. I started to get you know my friends and I started actually taking art classes and things like that and kind of trying to see what it is that I want to do with my life, because when I was younger, I always thought I would be a lawyer And I still, I still almost regret it not doing it, because I just have a passion for research and in law and helping people and and all that kind of thing, and so anyhow, that's when I started to realize. Okay, I am different and that's all right. You know um after high school and in mind you I. I was the kind of kid where I I didn't do not say I didn't do well in high school, but I didn't think it was important and I still sorry and all the high school it was out there. And maybe you shouldn't listen to me, but it wasn't that important um. I kind of skim by. I got a trouble, a lot I was suspended, often just for I wasn't a violent kid, but I I was very opinionated and I had a lot of opinions about a lot of different things and I would let my teachers know it, and so I'd get kicked Out often, I'd be suspended out of school suspension, in-school suspension - I I was pretty much an average student. I didn't do any of the homework I didn't believe in homework. I couldn't concentrate on my homework and but I did very well on the tests, because I kind of did that outside research and I kind of I really paid attention while I was in class. I just didn't want to carry that on once I left class.
34	Hi, this is completely unplanned, I'm tired of my life, so I wouldn't say just recently, maybe like distant past, I don't know my life has gone down the drink. I feel like I've spun out of control and I can't do anything about it. You know I'm going. I don't know where I'm going with this, I feel like. I just need to talk, and then a lot of words will come out. First, we're not gon na address how childish my room is. I am a kid at heart, so, whatever second, I really want to die and here and let me tell you why it all started senior year of high school. I don't know why I've been so depressed. Okay, I think. Maybe it's just the transition into adulthood or, like I don't know my entire life. I'Ve been controlled up and down by my parents. I'Ve never been able to make decisions for myself. So you know sad to say and kind of I don't even know like boo, but like codependent, like you know, I was very dependent on my parents and I cared what they thought. I cared what they would think about what I would be doing and especially when it came to becoming an adult and going to college, and they had all these high expectations. For me at first I had everything together like I was like I'm going to college. I got accepted into Penn. State like this is great whatever, but when I needed help, nobody, nobody helped me okay and not saying like. I wanted it right here right now. I wanted out but like when I needed to help and I was open to actually starting out everything. Nobody went to hell me and I just like I got here. I got here I'm here, you guys are being proud of me to my face telling me that everything's gon na be fine but you're not doing anything. To help me. I ended up not being able to go not being able to go because you know anyway. Sorry, you know not being able to go because money problems. No look. I just felt like nobody would help me. Okay, but the thing is I put myself there. You want to know why, because this dumbass never asked anybody else other than my unreliable parents for help. Okay, I don't know if you guys can hear that, but annoying a lot of people that I knew try to reach out. I wouldn't say a lot of people. My best friend's family was very is still is actually very kind to me and they've offered to help me on multiple occasions. Why, like? Where are they coming from like that? Okay, I think it's gone, that they were very kind and they were all you know. You know if you ever need help come to me. We know how to help you dog cuz. My best friend Artie, is in college and she's. You know figuring out her life and I'm just here not asking for help and that's the thing like a lot of people have so much pride like right now I came to the conclusion like. Why am I like not asking these people who have offered me help for help? The reason why I was so stagnant and not asking for help? It was because I found myself so deep in, like I wouldn't say negative emotion like you know the whole time I've been motivating myself like telling myself. I can do this I can get through this, like you know, trying to be an to mist, which is something I'm not very good at, but I've been trying and it's helped a lot. You know to boost my confidence and to motivate me to actually put my foot forward and get this on the boat. You know what I'm saying: where was I at? What was they even talking about? Oh, I was in like such a deep dark place and I laid myself constantly um like well.
76	Hey everybody. How are you guys doing I wanted to? I guess, make a video of how I'm kind of feeling right now, because I'm feeling absolutely useless as a person, and I not sure exactly how to explain how I I really feel. But if I was to be a hip or hit by bus all right now, I would be perfectly okay with that and I got my hands are falling. It'S freaking pathetic, so I been to watching some TV and I don't know it just smacked me across the face, as most feeling usually dude, there's no real reason for it. You know the movie that I was watching was happy and everything, and then it ended up that there's just this moment in the movie, where it's kind of like yeah God. Definitely what I would have really had and it's something that I don't think that I will ever ever get because my mental status is so far off and I think it's it's not necessarily. I mean it was a relationship kind of movie. Okay, but I mean it wasn't it's not all that, though it's kind of like what I'm contributing nothing at all and by me, putting myself out here explaining to everybody. What'S going on, I'm putting myself out here for a world of hurt, and I want to do this - not for that purpose of course, but I want to do this because I don't think people understand really what it feels like to have. You know depression and have had it, for you know: you're a whole entire life. I mean, I think everyone goes through bouts of it. Every you know now and then, and they bounce right out of it but being in a constant state of it is, is very mentally draining. And I don't like it. I don't like the fact that my meds aren't working, but I'm going through the side-effects of every one of them. I don't want to do it anymore. I don't I don't like the state of where I'm at, and I know that I am the sole person responsible for where it is I'm located and in this life, but I don't really have the mental capacity to change it, so it kind of throws basically my Whole entire life into turmoil probably will be for the next couple days. I would think, but I just want to just say: hey, I guess kind of int a little bit try to see if someone else understands what it is, I'm going through and kind of understand that if someone was to say, would you take my kids cancer and Me die, I would be on it into without any questions. If suicidal, it's not even the word to be using right now, because it's kind of beyond that step, you know it's kind of like you, feel it and you're waiting for the next trigger, and it's going to just destroy me. It'S going to destroy me. So this video channel that I just started, maybe the end of you - know just a few short videos of what my last you know. Feelings thoughts are, and unfortunately, they're not all that great, but here take your watch this or in the same seat that I'm sure that you'll, probably kind of understand and more than likely I'll, probably go to bed and I'll wake up a different human being. So well, sorry for throwing this out here, like that, I just thought that I'd share and you guys all have a very good night our good day, and I will talk to you guys later. Okay, hi 
38	Today'S one of those days today is one of those miserable days there. I have to force myself just stand to be here where I can't see anything positive in me. One of those days where I hate myself so much she's, not gon na, be good. 
85	Y'All know I'm not feeling too good man. I just want to tell you all about my day. You know I'm starting to feel like Kent. Now, like more and more like King, you know. No. Today we shall start on today I'll, have biology class and had a quiz, and you know I just didn't think I just know I did too well. You know you know, I'm not I'm just not doing good. In my biology class, my biology class and my I lock him in service classes like duels classes, are really really difficult, and I just cannot. I just cannot bring my grades up in those classes and it's very very difficult. You know and I'm supposed to be graduating this semester and if I don't pass these classes iein graduating nowhere. I ain't getting no better, I'm not I'm not gon na be able to get my associates degree and I'm not gon na be able to transfer to a four-year college, and you know that's my man. That'S my biggest concern right now. You know stressed out about school and then you know, on top of that, I'm stressed out about these two Asian girls. That'S not that's barely you know, but you know texting me. You know responding to my texts, but I just want get. I won't get to. You know I want to talk about everything that happened. You know in water pretty much like what happened from the beginning to the end, so you know I had biology class and you know the dominica members. Last night I remember oh no. I didn't tell y'all last night, our own, I called the Dominican girl up well, no, she I texted her and I still she wanted to study with me over the over the phone for the test for the quiz for all that we had today, and she called Me back machine. She instead of texting me back. She called me by machine called me like until, like maybe I could like of like four hours later, but I wasn't tripping over it. You know I didn't really care, so she called me back and she told me that she couldn't ask. She couldn't really seem really have time to UM study with me, because she held don't know, work that she had to do so. She called me back like 1:30. In the morning I was sleep I was gone. I could not stay up that late. She called me like 1:30. In the morning I was I was tired. I was dead tired. I couldn't. I couldn't study that late. So I just said: fuck it I'm going to bed, I'm tired, so I went to bed woke up. The next day went to school, took the test. She came to class. She sat next to me. She asked me if I, if she could sit next to me, said sure, move my stuff. She sat next to me and we was all talking to each other telling each other like how much we hated science, the science, the class you know talk. This was just basically just ranting about the class. How much we hated and stuff like that? You know you know this is this is a struggle man. The struggle is real man with this class. This class is very, very difficult and you know the Dominican go. You know she's finally, starting to you know that cool with me again. You know before I own the world's wrong her before you know now, she's acting cool with me now you know we we was actually. I actually was spending a lot of time where today, like it was me her and her and her sister. Like I remember after class, we went to the computer lab and we was in there she offered to help she offered to help me with on an assignment for another class that I had. She actually offered to help me, and you know she was helping me out, and her sister was in there with with she was in heret doing her own work. While she was hot wild. One in my class was helping me out. It was buffing that together the dominican girls sister was already in the computer lab before me and her before we got in there, so she was already in there. So I remember that the man can go. I told the man can go that I wanted to go to the library and we went to the library together and she asked her sister. She wanted to go with us, she said no, so she stayed in the computer lab. We went to the library, you know, yeah, we went to the library and I heard they was just they. Both of them was just getting. Something was doing some work and while we was in while he was in that dorm somewhere, I was talking to the Dominican. Go above I was actually talking. I was actually like opening up telling her. You know I talking to her about the Asian girl like how I was having trouble. You know with her having problems with her. You know the whole texting thing and everything you know her. Not responding to my texts and stuff, I was actually telling her about you know her and stuff.
26	But I don't even remember him being here. I woke up so drunk at 3 o'clock in the afternoon the next day and I just felt so pathetic. I was like what am I doing with my life and I just felt miserable. I was like. Why am I like this? Why do I do this? To myself? Like I am such a fuckup? I can't do anything right. Like I said I it makes me feel worse that I am. I have so much potential. I do good at school and I do good at sports. I had an amazing job and made some record to sales record and I had just thrown that all away, and I was just unlocked bottom, so I had this moment that I just didn't want to live anymore. I just didn't want to keep going and I've been having like suicidal thoughts two months before nobody was home and I I just went into some soul like I don't know how to describe it. I was just I couldn't think of anything positive. I was so low. I just wanted to kill myself. I just wanted to end this and I tried there was no wine at home, except this one bottle. It'S like. I don't know 80 percent or something I don't even know what it's called, and I took sleep title them down with that bottle, and I said on the kitchen floor because I got a knife from there and started cutting myself and I thought that was gon na. Be easy because I didn't really feel physical pain at that stain, but it just um was harder than I thought so I was like. Why isn't this working like with a huge at night and it's always started like sawing, and I was just sawing until I fell asleep from the pills. I thought that was my rock bottom, but when I woke up to my mom freaking out crying, she found me on the floor and she was just like hysterical and I [ Music ] had not thought about if it failed, but that happened, and that was heartbreaking To see my mom there [ Music ] and they made me throw up, then I was just watched 24/7. My best friend came over and took me to the hospital, and I was just my eyes were so swollen from crying and I was just a mess and I got a few interviews and then the mental doctor came. He took me to a mental Center. I stayed there for three days talking to therapists and doctors and nurses, and I was watched 24/7 that really got to the root of the problem and that helped me a lot. I got some answers. I took like a lot of tests for mental health and it was just a lot of depression and anxiety and, of course, alcoholism. So the first thing I had to do was go to rehab to them see how bad my anxiety and depression is because alcohol numbs you I had to get alcohol out of the whole picture to them see I was theme and how serious my depression and anxiety And so that's what's happening now my mom and dad were going to America to visit my sister and they decided to take me with them because they didn't want to leave me alone now, I'm back, we were in America for a week. Tomorrow is a day. I have to call and let them know that I'm back and go to rehab and I am kind of nervous. I don't know how it all works and I never thought I would be in this position because I don't know, there's nothing wrong with my life. I have a very supportive and a good family and good friends and we're not poor, there's nothing wrong with you. So that's what people think all the time that something has to happen for people like me. I guess like something has to be wrong or something has to happen or you go through some trauma or something to end up like me, but it's just mental disease, really there's nothing. You can do about it like I'm certain.
73	Hi everyone um, I just I don't even know what to say my phone's going off. Yes, I'm so done with life, and everything like everybody in my life has hurt me and honestly right now, I'm just like I used to wish for an afterlife to see my mom again, but I don't even want that anymore. I just want everything to stop. I'M done with the pain that I feel like life isn't worth living when all I feel is pain. I just I'm so done with everything I mean it's, not even the fact of what actually happened. It'S just it's. It happens all the time with everyone and I'm tired of being played with and I'm tired of feeling like shit like I'm nobody important like like honestly, I can die right now and the only people that actually care would get over it like it tears all over. My face, I just I don't think life is worth living anymore. I mean, I guess I should try to get some sleep clear my mind, but when I sleep I just don't ever want to wake up. I don't want to go through this ever again. I just wanted all the end: hey, I don't want this life me people and I know nobody really cares on here. So I'm not really really worried about you guys. I mean we're not there. I reckon I'm not going suicide, but I guess I'd be a hypocrite. If I said that, since I mean I've tried, I'm thinking about it now, I just I don't know what to do in life anymore. I guess I guess. That'S all I really matter seriously. I doubt I'm gon na pass at anything anyway, because my whole life is just screwed up. I know what I wanted out of it. I wanted to build homes for almost people. I wanted to give foster kids home. I wanted to make a good school, so they could learn things that actually matter. I wanted to build. My own dream house have my own children and love them. You know when I guess everything just to our dashboard. It'S like nothing's worth anything anymore. 
49	Unavailable 
8	Hey what's up guys and girls, my name is Danielle and welcome to my youtube channel and this title is kind of based, on my view really of this realization. Yesterday, from Hawaii and baby wood was a experience trip so the last couple of days I've been really depressed and just felt horrible and not powerless about doing you know doing my goals and you know there's breast since years, so I decided to go on this trip Because you know I know what this is do, so I felt like getting myself out of this state and you know what took like 12 seats. I cut off the outside part of it. I crushed it up, put the powder in lemon juice, extracted it in an hour or something i filtered it then I drank it and you know I expected this trip to to make me super conscious and get me some confidence, and you know stuff needs to be Stronger and bigger than the feelings coming off my from like a subconscious, because this is what I experienced that I do and when I landed trip kicked in. I kind of experience. Instead of this, I experienced just absolutely hate anger, and you know frustration and this realization that my life is shit, just disculpa little doll enjoy and and - and I felt like I just want to live - leave things behind everything. The way I do things because it just gave me frustration, I just do things badly and I really need to change because I'd only enjoy my life. Even if I kind of bushes myself that you know I do and I'm you know improving myself and going in the good direction, I don't so just some things are things that I hate in my life. Well, okay, the good thing is I'm healthy. I can only one hundred years and I had the potential to change. I had friends calling I have family, I do have love, so my life is not bad at all, but the way I live it and this emotional or habitual hamster wheel, is just really frustrating and and then just stuck in this habit in my head and can't Get out of it and the more I frustratedly try to improve myself and do things right. The washes gets so one very bad thing is that you know I'm depressed since years because of personal conflict with a girl for another country that I met, and I felt if she can wrong with me and I still miss her. But I gave her a lot of hate for wrong in me and actually never wants to see me again, which makes me feel sad. But at the same time I hate her because I can't forgive - and this kind of made me depressed - and this part is very logical - and you know you're expected to get over things. And while just talking my head for in a very long time, because I do I'm more interested in doing my own stuff instead of obeying having a job like a lot of times at home, which obviously an easy way of being depressed now, I want to do This YouTube stuff - and you know like being depressed, it will get you that gets you in this hamster wheel of bad habit, self-medicating with something having a bad sleep, damn depressed again trying to make wheel, then it's just not that good on make one video than anyone. I didn't have a success on YouTube, which makes me frustrated and makes me depressed again, and I just you know, hate the whole thing. Waking up procrastinating a lot of times. I stopped cleaning and watching YouTube videos or wasting time on the Internet meaningless, stuff waste time. On my phone, then I you know, I can't bullshit myself that I try to improve my life. Then I end up doing nothing and I don't even take time to rest. You know meet friends, so it's just the whole thing is absolute garbage and it doesn't work at all.
6	So tired of the person - I am so here's the deal. First of all, I'm wearing my hat. Most people, don't like my hat cuz they say, makes me look like a dude, but you know what I'll just put on makeup later: okay geez! So I am about to go to take care of someone's dog with my mom, so I'm not going to film because I plan on not ever filming my parents to give them their privacy. Oh yeah, I'll, be back, stay warm and toasty. What kinda looks like a bomb hot, so it appropriate? I'M just gon na be real, quick with you guys, I'm feeling pretty pretty horrible right now, no, I'm not suicidal, so no one needs to freak out. Even if anyone were to freak out. I don't know if you guys, would I'm really just at a mindset where I just don't want to be here right now that doesn't necessarily mean I'm suicidal okay, I don't like stuff right now. I can't find happiness very easily. I can in this guy. So that's! Okay, hello: this is not nice. Can you say hello, mister yeah, he's about the only happiness I could find and stuff. I didn't want to record this at first, because I've gotten a lot of crap before from people just saying that crying it. You know this is weak and that I do it too much and I'm so tired of being like this. It'S so tired of the person I am problem is I don't I'm not gon na kill myself, but I think about it all the time. This is really embarrassing that this is the second like daily vlog that doing and I'm already crying. I just wanted to show people that, like the realness behind depression and anxiety and just how much that it sucks and how much it just takes up your life greetings. So the mood has definitely changed since my last little clip I kind of just didn't vlog for a little bit because right after the last thing, I just talked to you guys about. I went to therapy and I had a really really really nice talk about everything that I was feeling felt, really good and confident afterwards and then my I immediately went back home, so my dad and I could go see a movie and in the movie is called Captain fantastic, I think that's what it's called yeah fantastic, that should be it and it has Viggo Mortensen in it. Aka Aragorn, which we all love, and I really liked it and it just kind of opened my eyes to a lot of stuff and alright we're gon na, take our short break. Okay, sorry anyways, I'm having a little bit of camera trouble. I don't even remember where I left off honestly. Basically, I'm feeling better, I'm here at the doggies house, so that we can take it for a walk and I'm gon. Na be honest, though, I'm feeling pretty insecure about my weight at the moment, especially when I make these vlogs. I can because I have this little: u finder at the top, and it just lets me see my face and it's just not making me feel too great. But what will make me feel great. Is this cute little doggy, which you'll see in just about 20 seconds, or you know what I did it so we'll be like two seconds for you guys thank you. He says paying me of a poopy woman. Well, as long as then all over the place, but not to go for a walk, you can tell it's. The proof is I'm wearing my tennis shoes, my nice Nikes, it's late, it's the kind of dark out already, but I need to get done. I need to feel good about myself because I've just been feeling really up and down all day and I'm so sick of it feel like a hormonal pregnant woman. I might as well just tell people I'm pregnant because I gained all this weight. Is my excuse. Like Oh JJ, uh? Oh you, you look good, Oh it's because I I'm pregnant yeah who's, the father, Otten! There'S, none! No yeah! Yeah! That'S a good idea! Right! Yeah! This is more thinking yeah anyway, I'm gon na go. Do my walk all right, I'm going I'll, see you guys, smile love, you guys too, the ones I actually watch things bye. 
33	I just can't take this anymore, my school hates me people more people want more people want me dead and more people hate me more people, everyday, it's just driving me. I can't take all this hate nor this pain on me. So by tonight I want to die. I don't want to be here. This pain is just way too much for me to handle it's harder and harder for me everyday. It isn't easy. Russian is very hard. It'S hard on you, you and it's hard on people around you. I know if I'm not here, people would be more depressed, but I rather be gone than to be living in this freakin hellhole. It'S not easy at all. I just hate my life because nothing goes right, anymore. The people I want the most money just now, even though you are in depression. Sometimes it can get better and sometimes it can get worse right now, I'm at my breaking point where I'm mourning to die and morning telling myself even more than our once some people can handle it. Some people can't, and I'm I'm one of those people that can't handle it. 
65	I have to say this: video, it's not it's not gon na be a happy one, but if you are like, if you're emotionally unstable anything like that, then this could be quite triggering say: don't don't what, if this is gon na upset you, oh sorry, but I'm Gon na be honest with all my feelings when it comes to this, and I need to show everyone what is oh, it's really like, and this is why I say we couldn't the pain I mean. The only thing that's keeping me here at the moment is my son and it's so bad that I know, Minister than him. How can anyone say something, and I really want to reach out to people no, but I can't make it I don't. I don't like this and then, if they cared about me, it would upset that I'm trying so to keep it together anymore. I can't do it. It'S not like. I can go through my head. It'S much as I wish more than anything at the moment I can drink until we until you have to live with this much pain. You know, and I'm sorry you see me like this, but I promise to be honest and it is what we go through. So much to say that we wish we were dead. I really do everyone tells me that I know strongest person. They know not because I really thought wouldn't be ready. 
58	I can't do this anymore guys I mean the wolves are just so high. Oh you guys, don't see this, you don't see. You guys see me for 15 minutes a week and you think you know me, and you guys know the best parts of me in the parts of me that I want to share, but I have chronic pain as a lot of you know, I can't um. I can't keep pretending, I'm okay, when I'm really not because I'm not okay, I think I need to take a break um and I don't want to, but I need to, I need to take a break because my physical health is so bad right now and my Mental health, as a result of that is really bad right now, um, I'm not gon na be gone from YouTube forever guys. I have so many plans for videos and for everything um. I just need a break and I really hope you guys will support me and that you will stick around. I don't think it's gon na be long. I think it's gon na be like two weeks to maybe a month um, but I can't um. I can't can't keep doing this right now. I can't I can't do anything other than the necessities to get through my day right now and speaking wises speaking Hertz. It'S part of my chronic pain speaking is painful, so making videos just isn't working right now. I'Ve tried to film um a few times, and it's just done I'm so tired right now. I want you guys to see not just my strong days but my weekdays, because I'm not I'm not okay right now and I need you guys to be supportive, which I know you will you guys always are um. I'M gon na plan on coming back in two weeks to a month. I I really do want to. I put a lot of pressure onto myself and - and I think I put more pressure on myself than you guys put onto me because you guys are always so loving and so supportive but um. I just need a break so um, I'm gon na, say goodbye, but not goodbye forever. Just goodbye for a little bit um! Please stick around. I promise um. I promise I'll be coming back really soon. All right! I love you guys. 
69	Unavailable 
56	Hey guys, so I'm sorry, so I have to move out of this house because my dad is going to jail for a year and six months stick and I am living with my mom. I'M sorry guys. I just thought I'd show you guys like what I'm going to say goodbye to four yeah tomorrow I have to take everything out of this house. My dad did something, and now he gets to go to prison for a year and he's going to he's going to miss a lot of my legs I'll be a sophomore when he gets out and I'll be 15. I have to say goodbye to all of my animals. My friend Maddie is going to be taking my fish. I grew up here guys. I have to say goodbye to my dad this house, like cuz. I can't take them with me why I'm Billy, I'm not gon na, be making videos probably a couple years, maybe not even that, probably for a couple weeks and my dad's girlfriend broke up with him so yeah and if anyone wants to dogs to happen, I've asked Around but no cats and also a dear Chihuahua, if I can't take him, Oh 
60	I cannot deal with this. I cannot do this. I I'm just gon na give up or I'm just gon na crawl into my cave or I'm just gon na sit in this foggy haze forever and told something happens. So that is very, very possibly the defining factor of the issue that actually contributes, and primarily to that experience of feeling overwhelmed. That emotional aspect, that we keep attaching to these things, the emotional approach that we have to the issues, the the problems, the challenges and the tasks that we are faced with so solution is quite simple: drop those emotional experiences, meaning that, okay, why are they being triggered? Why am I feeling powerless? Why am i feeling helpless? Why am i feeling anxious? Why am i responding in this way when I can see that it's not effective? It'S not supportive, rather than just keeping it practical, just dealing with things as they come and looking at my responsibilities in a more objective way, so go through that process of investigation of all of these emotional attachments that have crept in to this thing. That has now become feeling so overwhelming feeling so overwhelmed, but in conjunction with that, what is important and what is really more part of the living solution is whenever we get to that point of feeling overwhelmed or feeling I can't deal with us all. Those little thoughts start creeping in. Why is no one helping me or I couldn't possibly do all of this, I'm all alone. I can't and then feeling depressed or feeling, angry or feeling anxious or little thoughts like I shouldn't even be doing all these things anyway. You know it's not even my problem. Why am I making this my problem? Things like that that start creeping in those are the points where we need to immediately apply correction, where we need to practice that self-awareness of okay, I'm having this thought - and I know where the sport leads. I know this particular thought is going to take me eventually to that experience of feeling overwhelmed, so I'm gon na stop this thought. Now I'm going to change how I'm looking at this situation, how I'm approaching this situation, I'm going to change how I'm dealing with it within myself, so that this experience or feeling overwhelmed doesn't build and build and build and get to that point of explosion or implosion. So, for example, my point of practicing correction is in these moments, where I feel overwhelmed: [ Music ], I'm going to rather make it to-do list, prioritize the to-do list and start working through each point step by step and not let myself stay in that hazy. Experience where I become less effective, because what that does is actually then accumulates onto the experience of feeling overwhelmed, because I'm not getting the things done that I need to get done at least not in the way that I know I'm capable of so I I need To be strict with myself about going into that haze, and I need to be strict with myself about practicing a more effective way to deal with my responsibilities. Yes, maybe some of them I might need to put aside for now in terms of maybe they I just literally cannot get to everything. I need to consider that, so those are all of the practical considerations that I need to me Joey. What are you doing? He'S back, okay, I'm gon na in the video now before this gets ugly. All right, if you have any questions comments or I he just turned my computer on or you'd like to me - to expand on anything or anything like that. Please let me know you can see in the dark message or leave a comment.
9	Hi guys, I have some bad news. I want to tell you all. I have chronic heart rejection and I won't be here for as long as I thought, but I want to say this is that this has been an awesome ride and I have no regrets live life to the fullest because you never know what's going to happen, I Just want to, I just want to thank all my family and friends. Who'Ve been in my life. Please don't cry for me home, be okay! I do Axl my fall, my friends to make sure my dad will be okay. I miss you guys so much. I love you all. I know this is bad news, but good news came as well. I now have a girlfriend now called Maddie and I'm so happy at the moment. Nothing can bring me down. I hope I left footprints in all of your hearts because I'm going to miss you as old and I love you - dearly - bye, love from Sean seal 
20	Hey guys, it's February, 8th 2016, I'm still in a pretty bad place, I'm starting to wake up and think of suicide. Every morning, I think about about jumping off a bridge. Are you using pills to kill myself? I can't I can't do this anymore. This is destroying me, I I don't even feel like I'm living. It'S just. I feel like my family's given up on me. I feel alone. It feels like the only thing I can do is be on the computer for about 20 minutes. I'M gon na stop searching for explanations. I don't know anyone who's been through this. I don't know anyone who's come back from from four months of this I mean what's left of me, even if I get it together, I can't stop thinking of suicide. I can't stop worrying. I can't stop comparing myself to other people, I'm saying everything that I don't have. I desperately need someone in my life. I can't I can't make that happen, because I I can't even get out of bed. I remember in October when this first happened when I, when I just lost my mind, I was so confused and so scared that I asked my family for help. They said I need help. I don't know what's going on. I don't know how to to make this. Stop or how to get better, they told me what what do you want us to do? What do you expect us to do, and they were angry that I had. I had asked something like that. No, I I didn't know what to do, and so I I was some kind of failure. I tried to explain to them. I just need help, I don't know what's going on, I don't know how to get better and it just looked at me and shrug their shoulders said. Well, we can't help you and you know how many visits I've gotten from my sister, how many phone calls to ask if I'm okay done any kind of support, an understanding that I can't do this alone, none! I can't get better because I have no support system. I have no one that believes in me. I just get worse and worse and worse, I keep giving me medications and they don't seem to do anything. They just make me tired and just make me out of it, and I just stay in bed all day next to a space heater in a dark room. I don't want to do this anymore. I think a person a person should have a right to say that this is enough. I'D like to say that I'm not I'm not being held by the medication professionals, don't seem to know what to do. My family refuses to even listen to even care, I'm completely alone. Every day I go days without talking to people I go days without going outside like about days, praying for death, I think before when I was really really close to doing you know I had a fear of it. I had a fear that I I would mess up or that I was sacrificing something or that I I fear being dead. Now I don't fear any of it. I don't care anymore. I don't care what my family has to find. I don't care about the pain they would be in cuz. They left me in pain, they'll, all hug, each other and forgive each other and ask Oh what what could we have done? I prayed I prayed for the help of my family. I begged for the help of my family, I begged for some kind of support, some kind of feeling that there were someone there cared. I would have helped my own family and what did time all I could, but instead I'm the one who needed help. My mom died in the same room in 2013. She died about five feet from where I'm laying. I wonder, I wonder sometimes if I could be with her if this ends. If, if I can at least be with my mom, I pray for it, I pray she'd. Forgive me that she'd understand that the family that's left here is not it's not compassionate thought. They left me on my own. They gave up on me. That'S all I'm ready to give up it. Just comes a time when a person can't do this anymore when they need peace. I need peace. I need not to be destroyed mentally anymore. Sorry, my videos got so dark. I pray that no one else has to go through this, but no one else ever has to feel feel how low this is. I pray that, for you, people out there I've run out of hope. 
61	Everybody just crying man, and I don't know what it is. I don't know what it is me being around them around everybody else. I'M just like. I said I'm just numb, I'm just numb being around everybody else. I know I'm just know as soon as I get by myself soon as I get back in my car to drive home. I think I just I'm just fucking bawling and I'm crying my fucking eyes out and I get back in my bed and I'm crying, but when I get around other people I just it's like, I can't do it fuck, even if I wanted to do it. This is, I mean it's funerals and on Tuesday, so I'm probably are you know, I'm gon na get overwhelmed and probably break down again. It'S like brown. Even this whole I've been ignoring everybody. I appreciate everybody for hitting me up and I read all the comments. Everybody who didn't me man, I got so many messages and all these cause - and I haven't heard, but I haven't responded to anybody people worried about me right. I had I've had friend as a died. I'Ve had teammates that died by do actual friends that freaking dice. I mean this is different. Of course. It'S different, I mean it's my brother, but it's just it's just different. That shit is different and as much as I as much as I just want to give up on everything give up on my life, give up on YouTube. Just I just wan na say fuck it I know. I know he won't want that shit. I know he. I know he's looking at me right now, like Russ, I what the fuck he don't call me. Sorry called me boogie boogie. What are you talking about saying you sound stupid? That'S what he's saying right now like boogie, what are you saying saying like you gon na fucking, you got just quit me good. I fucking want them. I was my homeboys in the room and he's you're. Just talking he's just like out he's just telling you like man, I don't understand why you got it so hard. You like what is it difficult? What'S different about you compared everybody else like why why all this shit happen to you and I'm like bruh, I don't know I accessing like. Why is this? Why did shit happen to me? If I was happen to our family, I wouldn't what the fuck did. We do to deserve this shit. Niggas old everything happens for a reason I just just based off the shit that already be happening already happened to me, because I already feel sorry for me. People i already was looking at me like dan upside, got a lot and then got a lot going on son being homeless and shit like my nigga side, and he just feel sorry for me. In that whole time, the guy i was feeling sorry for my brother. Just like man, i hope you get that shit right, son like when he got locked up man. I remember driving an hour to go, see him in jail and a good looking at him through the glass, and he just would have wouldn't a scar on his face and i'm just looking at him. I can't even he couldn't look at me. I couldn't look at him, I wonder where he got out man and he was on my couch on Batman. I hope that's that's when I wasn't homeless. No more - and I should say my man - I hope he hit it up man. I hope he could get back right. You saying the niggas call was calling me I'm thinking like yo man. He done got locked up again. That'S what I'm thinking you ain't got locked up again. I wish he got fuckin locked up.
